id,conference,year,code_link,correct,is_public,platform,note
exponentially_convergent_algorithms_for_supervised,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ljw9510/SMF/tree/main,TRUE,TRUE,GitHub,
proteininvbench:_benchmarking_protein_inverse_fold,NeurIPS (Neural Information Processing Systems),2023,https://github.com/A4Bio/OpenCPD,TRUE,TRUE,GitHub,
experimental_design_for_mri_by_greedy_policy_searc,NeurIPS (Neural Information Processing Systems),2020,https://github.com/Timsey/pg_mri,TRUE,TRUE,GitHub,
remap:_neural_model_reprogramming_with_network_inv,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
deft:_efficient_fine-tuning_of_diffusion_models_by,NeurIPS (Neural Information Processing Systems),2024,https://github.com/alexdenker/DEFT,TRUE,TRUE,GitHub,
globem_dataset:_multi-year_datasets_for_longitudin,NeurIPS (Neural Information Processing Systems),2022,https://github.com/UW-EXP/GLOBEM,TRUE,TRUE,GitHub,
stark:_benchmarking_llm_retrieval_on_textual_and_r,NeurIPS (Neural Information Processing Systems),2024,https://github.com/snap-stanford/STaRK,FALSE,TRUE,GitHub,
auto-encoding_knowledge_graph_for_unsupervised_med,NeurIPS (Neural Information Processing Systems),2021,N/A,TRUE,FALSE,N/A,
tanimoto_random_features_for_scalable_molecular_ma,NeurIPS (Neural Information Processing Systems),2023,https://github.com/AustinT/tanimoto-random-features-neurips23,TRUE,TRUE,GitHub,
analyzing_the_sample_complexity_of_self-supervised,NeurIPS (Neural Information Processing Systems),2023,https://github.com/MLI-lab/sample_complexity_ss_recon,FALSE,TRUE,GitHub,
image-aware_evaluation_of_generated_medical_report,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
transmil:_transformer_based_correlated_multiple_in,NeurIPS (Neural Information Processing Systems),2021,https://github.com/szc19990412/TransMIL,TRUE,TRUE,GitHub,
daw:_exploring_the_better_weighting_function_for_s,NeurIPS (Neural Information Processing Systems),2023,https://github.com/yuisuen/DAW,TRUE,TRUE,GitHub,
self-paced_contrastive_learning_for_semi-supervise,NeurIPS (Neural Information Processing Systems),2021,https://github.com/jizongFox/Self-paced-Contrastive-Learning,FALSE,TRUE,GitHub,
contrasting_with_symile:_simple_model-agnostic_rep,NeurIPS (Neural Information Processing Systems),2024,https://github.com/rajesh-lab/symile,TRUE,TRUE,GitHub,
bigbio:_a_framework_for_data-centric_biomedical_na,NeurIPS (Neural Information Processing Systems),2022,https://github.com/bigscience-workshop/biomedical,TRUE,TRUE,GitHub,
biot:_biosignal_transformer_for_cross-data_learnin,NeurIPS (Neural Information Processing Systems),2023,https://github.com/ycq091044/BIOT,FALSE,TRUE,GitHub,
pruning_neural_network_models_for_gene_regulatory_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/QuackenbushLab/DASH,TRUE,TRUE,GitHub,
deep_structural_causal_models_for_tractable_counte,NeurIPS (Neural Information Processing Systems),2020,https://github.com/biomedia-mira/deepscm,TRUE,TRUE,GitHub,
amortized_active_causal_induction_with_deep_reinfo,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
efficient_identification_of_informative_features_i,NeurIPS (Neural Information Processing Systems),2022,https://github.com/berenslab/fslm_repo,TRUE,TRUE,GitHub,
wbcatt:_a_white_blood_cell_dataset_annotated_with_,NeurIPS (Neural Information Processing Systems),2023,https://github.com/apple2373/wbcatt,FALSE,TRUE,GitHub,
seeing_the_forest_and_the_tree:_building_represent,NeurIPS (Neural Information Processing Systems),2022,https://github.com/nerdslab/EIT,FALSE,TRUE,GitHub,
a_direct_approximation_of_aixi_using_logical_state,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
barking_up_the_right_tree:_an_approach_to_search_o,NeurIPS (Neural Information Processing Systems),2020,https://github.com/john-bradshaw/synthesis-dags,FALSE,TRUE,GitHub,
multi-objective_spibb:_seldonian_offline_policy_im,NeurIPS (Neural Information Processing Systems),2021,https://github.com/hercky/mo-spibb-codebase,FALSE,TRUE,GitHub,
participatory_personalization_in_classification,NeurIPS (Neural Information Processing Systems),2023,https://github.com/hljames/participatory_systems,TRUE,TRUE,GitHub,
neurobolt:_resting-state_eeg-to-fmri_synthesis_wit,NeurIPS (Neural Information Processing Systems),2024,https://github.com/soupeeli/NeuroBOLT,FALSE,TRUE,GitHub,
regularized_molecular_conformation_fields,NeurIPS (Neural Information Processing Systems),2022,https://github.com/leowang1217/RMCF,TRUE,TRUE,GitHub,
equivariant_spatio-hemispherical_networks_for_diff,NeurIPS (Neural Information Processing Systems),2024,https://github.com/AxelElaldi/fast-equivariant-deconv,FALSE,TRUE,GitHub,
metateacher:_coordinating_multi-model_domain_adapt,NeurIPS (Neural Information Processing Systems),2022,https://github.com/wongzbb/metateacher,TRUE,TRUE,GitHub,
reactzyme:_a_benchmark_for_enzyme-reaction_predict,NeurIPS (Neural Information Processing Systems),2024,https://github.com/WillHua127/ReactZyme,TRUE,TRUE,GitHub,
gimlet:_a_unified_graph-text_model_for_instruction,NeurIPS (Neural Information Processing Systems),2023,https://github.com/zhao-ht/GIMLET,TRUE,TRUE,GitHub,
implicit_transfer_operator_learning:_multiple_time,NeurIPS (Neural Information Processing Systems),2023,https://github.com/olsson-group/ito,FALSE,TRUE,GitHub,
exploring_question_decomposition_for_zero-shot_vqa,NeurIPS (Neural Information Processing Systems),2023,https://github.com/codezakh/decomposition-0shot-vqa,FALSE,TRUE,GitHub,
3d_molecule_generation_by_denoising_voxel_grids,NeurIPS (Neural Information Processing Systems),2023,https://github.com/genentech/voxmol,FALSE,TRUE,GitHub,
geometric_trajectory_diffusion_models,NeurIPS (Neural Information Processing Systems),2024,https://github.com/hanjq17/GeoTDM,FALSE,TRUE,GitHub,
retroxpert:_decompose_retrosynthesis_prediction_li,NeurIPS (Neural Information Processing Systems),2020,https://github.com/uta-smile/RetroXpert,TRUE,TRUE,GitHub,
stability_and_generalizability_in_sde_diffusion_mo,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
on_the_symmetries_of_the_synchronization_problem_i,NeurIPS (Neural Information Processing Systems),2022,N/A,FALSE,FALSE,N/A,
cslp-ae:_a_contrastive_split-latent_permutation_au,NeurIPS (Neural Information Processing Systems),2023,https://github.com/andersxa/CSLP-AE,FALSE,TRUE,GitHub,
deplm:_denoising_protein_language_models_for_prope,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
scale-space_hypernetworks_for_efficient_biomedical,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
miso:_optimizing_brain_stimulation_to_create_neura,NeurIPS (Neural Information Processing Systems),2024,https://github.com/yuumii-san/MiSO,FALSE,TRUE,GitHub,
bayesian_causal_structural_learning_with_zero-infl,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
learning_deep_input-output_stable_dynamics,NeurIPS (Neural Information Processing Systems),2022,https://github.com/clinfo/DeepIOStability,TRUE,TRUE,GitHub,
rethinking_tokenizer_and_decoder_in_masked_graph_m,NeurIPS (Neural Information Processing Systems),2023,https://github.com/syr-cn/SimSGT,FALSE,TRUE,GitHub,
propensity_score_alignment_of_unpaired_multimodal_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/valence-labs/prop-score-pairing,FALSE,TRUE,GitHub,
learning_optimal_predictive_checklists,NeurIPS (Neural Information Processing Systems),2021,https://github.com/MLforHealth/predictive_checklists,TRUE,TRUE,GitHub,
geodesic_optimization_for_predictive_shift_adaptat,NeurIPS (Neural Information Processing Systems),2024,https://github.com/apmellot/GOPSA,FALSE,TRUE,GitHub,
expert_load_matters:_operating_networks_at_high_ac,NeurIPS (Neural Information Processing Systems),2023,https://github.com/salusanga/aucoc_loss,TRUE,TRUE,GitHub,
procedure-aware_surgical_video-language_pretrainin,NeurIPS (Neural Information Processing Systems),2024,https://github.com/CAMMA-public/PeskaVLP,FALSE,TRUE,GitHub,
a_kernel_test_for_quasi-independence,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
no_free_lunch_from_deep_learning_in_neuroscience:_,NeurIPS (Neural Information Processing Systems),2022,https://github.com/FieteLab/NeurIPS-2022-No-Free-Lunch,TRUE,TRUE,GitHub,
multi-task_temporal_shift_attention_networks_for_o,NeurIPS (Neural Information Processing Systems),2020,https://github.com/xliucs/MTTS-CAN,FALSE,TRUE,GitHub,
sparsity_in_continuous-depth_neural_networks,NeurIPS (Neural Information Processing Systems),2022,https://github.com/theislab/PathReg,TRUE,TRUE,GitHub,
e2enet:_dynamic_sparse_feature_fusion_for_accurate,NeurIPS (Neural Information Processing Systems),2024,https://github.com/boqian333/E2ENet-Medical,FALSE,TRUE,GitHub,
disentangling_interpretable_factors_with_supervise,NeurIPS (Neural Information Processing Systems),2024,https://github.com/JiayuSuPKU/sispca,TRUE,TRUE,GitHub,
functional-group-based_diffusion_for_pocket-specif,NeurIPS (Neural Information Processing Systems),2023,https://github.com/edapinenut/cbgbench,FALSE,TRUE,GitHub,
fmri_predictors_based_on_language_models_of_increa,NeurIPS (Neural Information Processing Systems),2024,https://github.com/l-bg/llms_brain_lateralization,FALSE,TRUE,GitHub,
exploring_evolution-aware_&_-free_protein_language,NeurIPS (Neural Information Processing Systems),2022,https://github.com/elttaes/Revisiting-PLMs,TRUE,TRUE,GitHub,
multi-scale_representation_learning_for_protein_fi,NeurIPS (Neural Information Processing Systems),2024,https://github.com/DeepGraphLearning/S3F,TRUE,TRUE,GitHub,
online_decision_mediation,NeurIPS (Neural Information Processing Systems),2022,N/A,FALSE,FALSE,N/A,
cryobench:_diverse_and_challenging_datasets_for_th,NeurIPS (Neural Information Processing Systems),2024,https://github.com/ml-struct-bio/CryoBench,TRUE,TRUE,GitHub,
graph_neural_networks_with_adaptive_readouts,NeurIPS (Neural Information Processing Systems),2022,https://github.com/davidbuterez/gnn-neural-readouts,TRUE,TRUE,GitHub,
sg×p_:_a_sorghum_genotype_×_phenotype_prediction_d,NeurIPS (Neural Information Processing Systems),2023,https://github.com/SLUVisLab/sorghum_snp_prediction,FALSE,TRUE,GitHub,
leveraging_factored_action_spaces_for_efficient_of,NeurIPS (Neural Information Processing Systems),2022,https://github.com/MLD3/OfflineRL_FactoredActions,TRUE,TRUE,GitHub,
a_hierarchical_training_paradigm_for_antibody_stru,NeurIPS (Neural Information Processing Systems),2023,N/A,FALSE,FALSE,N/A,
crafting_interpretable_embeddings_for_language_neu,NeurIPS (Neural Information Processing Systems),2024,https://anonymous.4open.science/r/interpretable-embeddings-70ED/readme.md,TRUE,TRUE,GitHub,
beyond_confidence:_reliable_models_should_also_con,NeurIPS (Neural Information Processing Systems),2023,https://github.com/mertyg/beyond-confidence-atypicality,TRUE,TRUE,GitHub,
plug-and-play_stability_for_intracortical_brain-co,NeurIPS (Neural Information Processing Systems),2023,https://github.com/cffan/CORP,TRUE,TRUE,GitHub,
estimating_graphical_models_for_count_data_with_ap,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
mind_reader:_reconstructing_complex_images_from_br,NeurIPS (Neural Information Processing Systems),2022,https://github.com/sklin93/mind-reader,FALSE,TRUE,GitHub,
is_distance_matrix_enough_for_geometric_deep_learn,NeurIPS (Neural Information Processing Systems),2023,https://github.com/GraphPKU/DisGNN,TRUE,TRUE,GitHub,
adversarial_graph_augmentation_to_improve_graph_co,NeurIPS (Neural Information Processing Systems),2021,https://github.com/susheels/adgcl,TRUE,TRUE,GitHub,
time_series_as_images:_vision_transformer_for_irre,NeurIPS (Neural Information Processing Systems),2023,https://github.com/Leezekun/ViTST,TRUE,TRUE,GitHub,
counterfactual_harm,NeurIPS (Neural Information Processing Systems),2022,N/A,TRUE,FALSE,N/A,
ultrafast_classical_phylogenetic_method_beats_larg,NeurIPS (Neural Information Processing Systems),2024,https://github.com/songlab-cal/CherryML,TRUE,TRUE,GitHub,
may_the_force_be_with_you:_unified_force-centric_p,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
unified_guidance_for_geometry-conditioned_molecula,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
smpl:_simulated_industrial_manufacturing_and_proce,NeurIPS (Neural Information Processing Systems),2022,https://github.com/Mohan-Zhang-u/smpl,FALSE,TRUE,GitHub,
abdiffuser:_full-atom_generation_of_in-vitro_funct,NeurIPS (Neural Information Processing Systems),2023,N/A,TRUE,FALSE,N/A,
learning_to_search_efficiently_for_causally_near-o,NeurIPS (Neural Information Processing Systems),2020,https://github.com/Healthy-AI/TreatmentExploration,TRUE,TRUE,GitHub,
rethinking_neural_operations_for_diverse_tasks,NeurIPS (Neural Information Processing Systems),2021,https://github.com/nick11roberts/XD,TRUE,TRUE,GitHub,
when_to_act_and_when_to_ask:_policy_learning_with_,NeurIPS (Neural Information Processing Systems),2024,https://github.com/marahgh/CARED,TRUE,TRUE,GitHub,
cat:_coordinating_anatomical-textual_prompts_for_m,NeurIPS (Neural Information Processing Systems),2024,https://github.com/zongzi3zz/CAT,TRUE,TRUE,GitHub,
stndt:_modeling_neural_population_activity_with_sp,NeurIPS (Neural Information Processing Systems),2022,https://github.com/trungle93/STNDT,FALSE,TRUE,GitHub,
equivariant_graph_hierarchy-based_neural_networks,NeurIPS (Neural Information Processing Systems),2022,https://github.com/hanjq17/EGHN,TRUE,TRUE,GitHub,
lo-hi:_practical_ml_drug_discovery_benchmark,NeurIPS (Neural Information Processing Systems),2023,https://github.com/SteshinSS/lohi_neurips2023,TRUE,TRUE,GitHub,
manifold_interpolating_optimal-transport_flows_for,NeurIPS (Neural Information Processing Systems),2022,N/A,FALSE,FALSE,N/A,
reprogramming_pretrained_target-specific_diffusion,NeurIPS (Neural Information Processing Systems),2024,https://github.com/zhouxiangxin1998/DualDiff,TRUE,TRUE,GitHub,
a_survey_and_benchmark_of_high-dimensional_bayesia,NeurIPS (Neural Information Processing Systems),2024,https://github.com/MachineLearningLifeScience/hdbo_benchmark,FALSE,TRUE,GitHub,
conditional_synthesis_of_3d_molecules_with_time_co,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
data-iq:_characterizing_subgroups_with_heterogeneo,NeurIPS (Neural Information Processing Systems),2022,https://github.com/seedatnabeel/Data-IQ,TRUE,TRUE,GitHub,
gmai-mmbench:_a_comprehensive_multimodal_evaluatio,NeurIPS (Neural Information Processing Systems),2024,https://github.com/uni-medical/GMAI-MMBench,FALSE,TRUE,GitHub,
benchmarking_counterfactual_image_generation,NeurIPS (Neural Information Processing Systems),2024,https://github.com/gulnazaki/counterfactual-benchmark,TRUE,TRUE,GitHub,
non-asymptotic_uncertainty_quantification_in_high-,NeurIPS (Neural Information Processing Systems),2024,https://github.com/frederikhoppe/UQ_high_dim_learning,TRUE,TRUE,GitHub,
equivariant_flow_matching,NeurIPS (Neural Information Processing Systems),2023,https://github.com/noegroup/bgflow,FALSE,TRUE,GitHub,
shape_analysis_for_time_series,NeurIPS (Neural Information Processing Systems),2024,https://github.com/thibaut-germain/TSLDDMM,TRUE,TRUE,GitHub,
epicare:_a_reinforcement_learning_benchmark_for_dy,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Grosenick-Lab-Cornell/EpiCare,FALSE,TRUE,GitHub,
approximation-aware_bayesian_optimization,NeurIPS (Neural Information Processing Systems),2024,https://github.com/nataliemaus/aabo,FALSE,TRUE,GitHub,
deep_reconstruction_of_strange_attractors_from_tim,NeurIPS (Neural Information Processing Systems),2020,https://github.com/williamgilpin/fnn,TRUE,TRUE,GitHub,
off-policy_evaluation_for_human_feedback,NeurIPS (Neural Information Processing Systems),2023,https://github.com/google-research/google-research/tree/master/policy_eval,TRUE,TRUE,GitHub,
organite:_optimal_transplant_donor_organ_offering_,NeurIPS (Neural Information Processing Systems),2020,N/A,TRUE,FALSE,N/A,
ssdm:_scalable_speech_dysfluency_modeling,NeurIPS (Neural Information Processing Systems),2024,N/A,FALSE,FALSE,N/A,
a_probability_contrastive_learning_framework_for_3,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
deep_bidirectional_language-knowledge_graph_pretra,NeurIPS (Neural Information Processing Systems),2022,https://github.com/michiyasunaga/dragon,TRUE,TRUE,GitHub,
protein-nucleic_acid_complex_modeling_with_frame_a,NeurIPS (Neural Information Processing Systems),2024,https://github.com/Graph-and-Geometric-Learning/Frame-Averaging-Transformer,FALSE,TRUE,GitHub,
granger_components_analysis:_unsupervised_learning,NeurIPS (Neural Information Processing Systems),2023,https://github.com/dmochow/gca,TRUE,TRUE,GitHub,
what_went_wrong_and_when?_instance-wise_feature_im,NeurIPS (Neural Information Processing Systems),2020,N/A,FALSE,FALSE,N/A,
learning_dynamic_graph_representation_of_brain_con,NeurIPS (Neural Information Processing Systems),2021,https://github.com/egyptdj/stagin,TRUE,TRUE,GitHub,
towards_understanding_retrosynthesis_by_energy-bas,NeurIPS (Neural Information Processing Systems),2021,N/A,FALSE,FALSE,N/A,
opera:_automatic_offline_policy_evaluation_with_re,NeurIPS (Neural Information Processing Systems),2024,N/A,TRUE,FALSE,N/A,
patch2self:_denoising_diffusion_mri_with_self-supe,NeurIPS (Neural Information Processing Systems),2020,https://github.com/ShreyasFadnavis/patch2self,FALSE,TRUE,GitHub,
